AQI,High AQI,PM 1 ,High PM 1 ,PM 2.5,High PM 2.5 ,PM 10 ,High PM 10 
16,27,7,9,10,16,13,23
15,25,6,10,9,15,11,25
14,22,6,9,8,13,11,20
14,25,6,10,8,15,11,33
21,33,9,15,13,20,15,26
27,38,12,16,16,23,20,31
31,45,14,19,19,27,22,34
26,40,10,14,16,24,20,36
26,40,11,15,16,24,20,34
25,40,11,16,15,24,19,35
21,32,9,13,13,19,16,26
17,27,7,11,10,16,13,25
17,25,8,12,10,15,13,20
18,30,8,12,11,18,13,24
18,28,8,12,11,17,13,23
12,23,6,8,7,14,9,18
12,22,6,9,8,13,9,18
16,42,7,16,10,25,13,52
28,56,13,23,17,34,19,41
37,54,17,26,22,33,25,48
37,63,17,27,22,38,25,47
39,63,17,26,23,38,26,46
29,59,14,26,17,36,20,45
32,59,15,26,19,36,22,43
25,50,12,22,15,30,17,35
19,32,9,15,11,19,14,24
17,32,8,14,10,19,12,25
17,28,8,12,10,17,12,22
15,28,7,11,9,17,11,20
13,22,6,10,8,13,10,16
14,25,7,10,8,15,10,19
14,25,7,11,9,15,10,19
14,27,7,10,9,16,10,17
11,17,5,9,6,10,8,16
11,20,5,9,7,12,8,18
10,17,5,8,6,10,7,15
8,18,4,6,5,11,6,15
6,12,3,6,3,7,4,10
3,8,1,4,2,5,3,11
1,3,0,2,1,2,1,6
1,7,0,3,1,4,2,10
1,5,0,2,0,3,2,7
1,3,0,2,0,2,2,7
2,17,1,5,1,10,2,10
20,48,9,22,12,29,14,34
27,51,13,21,16,31,19,37
19,33,9,15,12,20,14,29
15,32,7,13,9,19,12,25
7,12,3,6,4,7,6,13
6,13,3,5,4,8,5,13
7,13,3,6,4,8,6,14
8,20,4,7,5,12,7,25
7,18,3,8,4,11,6,14
8,17,4,6,5,10,7,18
9,17,4,7,6,10,8,16
10,18,4,7,6,11,8,17
11,27,5,10,7,16,9,19
11,18,5,8,7,11,10,18
10,15,5,7,6,9,8,14
11,17,5,8,6,10,9,15
15,30,7,12,9,18,13,25
23,43,9,14,14,26,19,38
13,23,6,9,8,14,11,21
13,23,6,9,8,14,12,23
12,22,5,8,7,13,10,20
13,27,6,9,8,16,11,21
12,22,6,9,7,13,10,19
10,18,4,8,6,11,8,15
8,15,4,5,4,9,7,14
8,17,4,7,5,10,8,16
13,32,5,10,8,19,10,26
13,25,5,9,8,15,11,25
13,25,5,8,8,15,11,23
11,23,5,8,7,14,9,18
17,27,7,11,10,16,14,29
16,27,6,9,9,16,14,25
14,25,6,10,9,15,13,25
15,27,6,10,9,16,13,25
15,27,6,9,9,16,12,24
16,25,7,9,10,15,13,25
16,28,7,10,10,17,14,31
16,25,7,10,10,15,14,22
18,28,7,11,11,17,15,28
20,30,8,11,12,18,16,30
24,38,9,14,14,23,19,34
25,38,10,14,15,23,20,31
27,38,11,15,16,23,20,30
27,40,12,15,16,24,20,30
24,35,11,16,14,21,18,30
29,43,13,17,17,26,22,36
27,40,12,15,16,24,22,37
28,42,12,16,17,25,21,32
27,43,12,16,16,26,21,35
31,47,13,17,18,28,25,40
28,40,12,17,17,24,22,35
30,47,12,16,18,28,24,40
29,40,12,15,18,24,23,38
27,40,11,15,16,24,21,36
25,40,10,14,15,24,19,30
23,38,10,13,14,23,18,28
18,32,8,11,11,19,14,31
12,20,5,9,7,12,9,20
11,17,5,8,6,10,8,16
10,17,5,8,6,10,8,17
8,15,4,7,5,9,7,15
9,15,4,7,5,9,7,17
11,17,5,8,7,10,8,14
12,20,6,9,7,12,9,15
18,25,9,12,11,15,13,21
20,32,9,12,12,19,14,26
23,32,11,15,14,19,16,25
30,45,14,19,18,27,21,35
36,51,16,19,21,31,24,38
39,51,17,20,23,31,26,36
40,50,17,20,24,30,27,37
39,50,17,20,24,30,27,38
39,50,16,20,23,30,26,36
34,47,15,19,20,28,23,33
40,53,17,20,24,32,27,42
45,54,19,21,27,33,31,42
44,58,19,22,27,35,31,45
40,50,17,20,24,30,27,39
41,50,18,22,24,30,27,41
42,50,18,22,25,30,27,36
44,50,19,21,26,30,29,37
45,51,19,22,27,31,30,42
46,54,19,24,27,33,31,41
47,58,20,22,28,35,31,43
49,54,21,24,29,33,34,44
50,61,21,25,30,37,36,47
51,59,22,25,31,36,37,48
54,61,23,25,33,37,40,51
56,65,23,26,34,39,41,50
54,63,23,26,33,38,40,51
53,63,22,25,32,38,40,48
48,59,20,25,29,36,34,46
27,43,12,18,16,26,18,46
29,42,14,19,18,25,19,31
34,48,16,20,20,29,22,33
38,47,18,21,23,28,25,36
42,53,18,22,25,32,28,41
47,59,20,23,28,36,34,46
50,63,21,26,30,38,38,53
68,78,27,31,41,47,54,64
68,81,28,32,41,49,54,68
54,63,22,26,33,38,40,47
53,63,22,26,32,38,39,50
56,66,23,26,34,40,41,52
62,70,25,27,38,42,46,56
64,71,26,29,39,43,49,57
66,75,26,29,40,45,50,61
66,75,26,29,40,45,49,59
65,73,26,29,40,44,49,59
65,73,26,29,39,44,49,56
70,81,28,32,42,49,54,64
74,81,29,32,45,49,58,69
72,81,28,32,43,49,55,68
70,80,28,31,42,48,54,64
68,75,27,30,41,45,52,61
65,71,26,29,39,43,49,57
63,73,25,28,38,44,48,58
61,70,25,28,37,42,46,55
57,65,24,27,34,39,43,52
58,65,24,27,35,39,44,53
54,63,23,27,33,38,40,56
54,65,23,26,33,39,40,49
55,66,23,26,34,40,42,51
51,61,22,26,31,37,38,51
50,61,21,25,30,37,36,47
48,54,20,23,29,33,34,45
45,54,19,22,27,33,31,42
41,51,17,21,24,31,28,45
42,53,17,21,25,32,29,46
42,53,18,21,25,32,29,43
45,56,18,23,27,34,31,43
44,56,18,22,26,34,30,40
42,51,18,21,25,31,29,39
47,54,19,22,28,33,32,42
51,58,21,25,31,35,36,47
51,61,21,25,31,37,37,48
50,58,20,23,30,35,35,45
51,61,21,23,31,37,36,48
51,61,21,25,31,37,36,46
52,61,22,25,32,37,38,46
52,61,22,24,32,37,38,50
52,61,22,25,32,37,37,46
52,63,21,24,32,38,38,51
53,63,22,25,32,38,39,50
55,65,23,26,34,39,41,49
59,68,24,27,36,41,44,54
59,68,24,27,36,41,44,53
58,66,24,27,35,40,44,55
60,70,25,27,36,42,46,56
66,75,27,30,40,45,52,60
72,80,29,32,44,48,57,67
79,95,31,34,48,57,63,75
86,111,33,42,52,64,67,80
119,166,43,51,66,80,79,96
222,306,65,83,97,127,112,143
248,303,70,83,105,124,120,148
171,218,55,65,82,96,93,113
119,173,45,53,66,82,77,96
101,128,42,49,61,69,73,83
80,108,32,42,48,63,61,73
59,71,24,28,36,43,45,58
51,61,22,25,31,37,37,46
50,56,21,24,30,34,35,43
51,59,22,25,31,36,37,47
51,61,22,24,31,37,38,47
52,61,22,25,32,37,39,49
51,61,21,25,31,37,38,50
49,56,21,23,30,34,36,46
45,54,19,23,27,33,31,44
50,59,21,24,30,36,36,46
48,56,20,22,29,34,33,43
51,61,21,24,31,37,36,46
52,61,22,24,32,37,38,47
50,59,21,23,30,36,35,44
46,54,20,22,27,33,31,41
31,48,14,20,19,29,21,36
30,42,13,17,18,25,20,31
30,47,13,19,18,28,21,39
28,43,12,16,17,26,19,32
24,35,11,16,14,21,17,30
22,35,10,15,14,21,16,29
23,40,10,17,14,24,17,37
23,37,10,15,14,22,17,33
19,28,9,12,12,17,14,27
25,43,11,17,15,26,18,30
35,51,15,20,21,31,24,37
39,51,17,20,23,31,27,38
43,56,18,23,26,34,30,46
51,61,21,24,31,37,37,47
55,63,22,26,33,38,40,48
58,66,24,26,35,40,43,50
59,68,24,26,36,41,44,53
59,68,24,27,36,41,43,51
60,70,24,27,36,42,44,53
61,70,25,28,37,42,45,55
50,61,21,25,30,37,35,48
54,65,22,26,33,39,39,52
60,68,24,27,36,41,45,53
61,71,24,27,37,43,45,54
64,73,26,28,39,44,48,56
66,75,26,30,40,45,49,60
69,76,27,29,42,46,52,59
65,73,26,29,39,44,49,59
58,68,23,27,35,41,42,52
52,61,22,24,32,37,37,47
52,61,22,24,32,37,37,51
51,58,21,24,31,35,36,44
57,66,23,27,35,40,42,52
60,68,24,27,36,41,45,55
61,70,25,28,37,42,46,54
63,71,26,28,38,43,47,56
65,71,26,29,40,43,49,58
61,71,25,28,37,43,45,54
57,66,23,26,35,40,42,51
57,65,23,26,34,39,42,50
58,68,23,26,35,41,42,50
59,70,24,27,36,42,44,52
58,65,24,27,35,39,42,51
55,63,22,26,34,38,40,48
55,63,22,26,33,38,40,50
54,63,22,25,33,38,39,48
53,63,22,25,32,38,38,49
50,61,21,23,30,37,35,49
50,58,20,23,30,35,34,45
52,63,21,24,32,38,37,48
54,61,22,25,33,37,39,48
54,63,22,26,33,38,39,49
58,66,23,27,35,40,44,51
57,66,23,26,34,40,41,49
59,70,24,27,36,42,44,53
61,70,25,28,37,42,45,54
64,73,26,29,39,44,48,58
68,75,27,29,41,45,51,59
70,78,28,31,42,47,53,65
72,80,28,31,43,48,54,62
72,81,29,32,44,49,55,66
72,78,29,32,43,47,54,62
71,78,28,31,43,47,54,62
73,83,29,32,44,50,56,63
74,80,30,32,44,48,56,64
77,85,31,33,46,51,59,68
81,97,33,38,49,58,62,69
73,85,30,34,44,51,56,65
72,80,29,32,43,48,54,63
72,80,29,32,44,48,55,65
77,83,31,33,46,50,58,65
74,83,30,32,45,50,56,66
71,78,28,31,43,47,53,60
72,80,29,32,44,48,54,61
74,81,30,33,44,49,57,65
71,78,29,32,43,47,55,63
71,81,29,32,43,49,54,65
73,85,30,37,44,51,56,66
74,92,30,37,45,55,56,70
78,92,31,39,47,55,59,67
80,90,32,37,48,54,61,69
81,86,32,37,49,52,62,67
81,88,32,37,48,53,61,69
82,92,33,39,49,55,63,71
84,95,34,38,50,57,64,70
83,97,34,39,50,58,64,71
82,93,33,39,49,56,63,72
82,95,33,37,49,57,63,69
81,90,33,37,48,54,61,72
78,90,32,37,47,54,59,66
73,80,30,32,44,48,56,63
72,80,30,33,44,48,55,62
73,81,30,33,44,49,55,63
75,83,31,33,45,50,57,64
71,78,29,32,43,47,53,61
68,76,28,31,41,46,51,61
64,73,26,29,38,44,47,54
64,71,26,29,39,43,47,54
68,76,28,31,41,46,51,60
75,83,31,34,45,50,57,65
77,83,31,34,46,50,58,65
79,88,32,34,48,53,61,68
87,111,35,42,52,64,65,76
85,104,34,41,51,62,66,74
86,100,34,40,52,60,67,78
86,104,34,40,51,62,66,78
83,95,34,37,50,57,65,73
85,98,34,38,51,59,66,74
85,98,34,41,51,59,66,73
85,111,34,40,51,64,66,75
82,101,33,39,49,61,65,73
80,90,32,36,48,54,64,74
78,85,31,35,47,51,62,72
77,85,30,33,46,51,61,70
75,83,30,32,45,50,60,70
75,81,29,32,45,49,60,69
74,83,29,32,44,50,60,67
73,80,29,32,44,48,59,68
73,80,29,31,44,48,60,70
74,83,30,32,45,50,60,69
76,81,30,33,46,49,61,69
76,83,30,33,46,50,61,72
78,86,31,33,47,52,62,71
77,83,31,33,47,50,62,73
77,85,30,34,46,51,62,71
77,83,30,33,46,50,61,71
75,81,30,33,45,49,60,70
75,83,30,33,45,50,60,69
75,83,30,32,45,50,60,69
75,83,30,33,45,50,60,67
74,81,30,32,45,49,59,71
74,81,29,32,44,49,59,72
73,81,29,32,44,49,58,68
73,83,29,32,44,50,58,68
72,80,28,32,44,48,57,65
72,80,28,31,44,48,57,67
72,81,28,31,44,49,58,67
72,81,28,31,43,49,57,66
71,80,28,31,43,48,57,66
71,80,28,30,43,48,57,67
72,80,28,31,43,48,57,67
73,80,28,31,44,48,58,66
72,81,28,32,44,49,57,65
74,81,29,32,45,49,59,67
74,81,29,32,45,49,59,68
74,83,29,31,44,50,58,68
73,81,28,31,44,49,57,65
73,81,29,31,44,49,58,68
72,80,28,32,44,48,57,65
72,81,28,32,44,49,58,66
73,80,28,31,44,48,58,66
73,81,28,31,44,49,59,69
73,78,28,31,44,47,58,67
72,81,28,31,44,49,58,67
72,80,28,31,43,48,58,66
72,80,28,31,43,48,57,66
71,78,28,30,43,47,57,64
72,80,28,30,43,48,58,66
73,83,28,32,44,50,58,66
74,83,28,31,44,50,59,72
74,83,29,33,45,50,59,70
75,83,30,33,46,50,60,68
75,81,29,32,45,49,59,66
74,83,29,32,45,50,59,70
76,83,30,33,46,50,61,69
76,83,30,33,46,50,62,73
77,85,31,34,46,51,63,72
79,93,32,35,48,56,65,77
80,92,32,34,48,55,65,74
81,92,32,34,49,55,65,75
81,92,32,34,49,55,65,73
81,92,32,37,49,55,64,73
81,92,32,35,49,55,65,73
82,92,32,37,49,55,65,74
82,93,33,40,49,56,66,74
80,93,32,37,48,56,64,71
80,90,32,36,48,54,63,71
79,92,32,35,48,55,63,70
78,86,31,34,47,52,62,74
77,86,31,35,46,52,61,71
77,83,31,34,47,50,61,71
76,90,31,33,46,54,60,71
76,81,31,33,46,49,60,69
76,83,31,33,46,50,60,66
76,83,31,34,46,50,61,68
75,81,30,33,45,49,60,68
75,81,30,33,45,49,59,67
75,81,30,33,45,49,59,69
74,80,30,32,45,48,59,66
74,85,30,34,44,51,59,67
73,81,30,32,44,49,58,67
73,81,30,33,44,49,58,67
71,80,29,33,43,48,56,64
70,78,28,31,42,47,55,67
69,78,28,32,42,47,55,65
68,76,28,31,41,46,55,66
67,75,27,30,40,45,54,62
66,76,27,30,40,46,54,62
66,73,27,29,40,44,53,63
65,73,27,29,39,44,52,60
64,71,26,28,39,43,52,59
63,71,26,29,38,43,51,61
62,71,25,29,38,43,50,59
60,70,25,28,36,42,49,60
61,70,25,27,37,42,50,59
60,71,24,27,36,43,50,61
62,70,25,28,38,42,50,60
62,70,24,27,37,42,50,61
62,71,25,27,38,43,50,64
63,73,25,28,38,44,52,62
65,73,26,28,39,44,53,62
66,73,26,29,40,44,54,65
66,73,26,29,40,44,54,64
66,73,26,29,40,44,54,64
67,75,26,29,41,45,54,66
67,76,27,30,41,46,55,64
67,75,27,29,41,45,55,65
67,76,27,30,40,46,55,65
66,76,27,29,40,46,54,65
64,73,26,29,39,44,53,63
65,75,26,29,39,45,53,65
64,76,26,29,39,46,53,65
65,73,26,29,39,44,53,63
65,75,26,29,39,45,54,64
65,71,26,29,39,43,53,62
65,76,26,29,39,46,53,63
66,75,26,30,40,45,54,64
65,73,26,29,40,44,53,62
66,75,27,30,40,45,54,67
66,76,26,29,40,46,54,68
67,75,27,29,40,45,54,64
68,75,27,30,41,45,56,65
69,78,27,30,42,47,56,70
69,76,27,30,42,46,57,68
69,78,27,30,42,47,56,65
69,76,28,31,42,46,56,64
70,76,28,31,42,46,56,67
70,78,28,31,42,47,57,67
70,76,28,30,42,46,56,64
69,76,27,30,42,46,56,66
70,78,28,30,42,47,57,66
70,78,27,30,42,47,56,65
70,78,28,31,42,47,56,71
69,76,27,30,42,46,56,68
69,76,27,30,42,46,56,65
69,76,27,30,42,46,56,66
69,80,27,30,41,48,55,68
69,76,27,30,41,46,55,63
69,76,27,30,42,46,56,68
69,80,27,30,41,48,55,67
69,76,27,30,42,46,56,66
69,76,27,30,42,46,56,64
69,78,27,30,42,47,55,64
69,76,27,30,42,46,55,66
69,76,27,30,42,46,55,65
69,75,27,30,42,45,56,66
68,76,27,30,41,46,54,65
69,78,27,29,41,47,55,64
68,75,27,30,41,45,55,65
67,76,26,29,41,46,54,64
67,76,26,30,40,46,54,65
68,78,27,30,41,47,55,66
71,80,28,31,43,48,59,68
68,76,27,30,41,46,56,65
67,76,27,30,40,46,54,63
69,80,28,31,42,48,56,66
70,76,27,31,42,46,56,68
71,78,28,31,43,47,57,66
72,81,28,32,43,49,58,69
72,85,29,33,43,51,59,67
73,97,30,41,44,58,59,71
75,95,30,38,45,57,60,72
73,81,30,33,44,49,59,69
73,81,29,33,44,49,58,65
73,80,30,32,44,48,59,68
73,81,30,32,44,49,59,67
72,80,30,32,44,48,58,67
72,80,29,31,44,48,58,67
73,80,30,31,44,48,58,66
73,78,29,31,44,47,58,67
72,78,29,31,44,47,58,66
71,80,29,31,43,48,57,66
70,78,28,31,42,47,56,66
69,78,28,31,42,47,55,64
70,76,28,32,42,46,56,67
68,76,28,31,41,46,55,64
67,76,27,30,40,46,54,66
68,76,27,31,41,46,55,64
67,75,27,30,40,45,54,64
67,73,27,30,40,44,54,61
66,75,27,30,40,45,53,62
66,75,27,30,40,45,53,62
66,73,27,29,40,44,52,62
65,76,26,30,39,46,52,65
65,71,26,29,39,43,52,59
65,70,27,29,39,42,51,59
65,75,27,29,39,45,52,61
64,73,26,29,39,44,51,66
65,73,27,30,39,44,52,64
65,71,27,30,39,43,51,62
65,73,27,29,39,44,52,64
65,75,27,31,39,45,53,63
65,75,27,30,40,45,52,66
68,76,28,31,41,46,55,63
69,76,28,31,42,46,56,65
70,78,28,31,42,47,56,67
69,76,27,30,41,46,55,64
68,75,27,30,41,45,54,64
66,73,26,29,40,44,53,62
64,71,26,29,39,43,52,61
63,70,26,28,38,42,52,62
62,70,25,27,37,42,51,62
60,68,25,27,36,41,49,61
60,70,25,27,37,42,50,59
60,70,24,27,36,42,50,62
59,68,24,28,36,41,48,59
59,70,24,27,36,42,49,60
59,68,24,27,36,41,49,59
58,68,24,27,35,41,48,60
56,66,23,27,34,40,47,62
57,65,23,26,34,39,47,60
57,68,23,26,35,41,48,59
56,66,23,26,34,40,46,58
57,65,23,27,34,39,47,58
58,66,24,27,35,40,47,60
58,66,24,27,35,40,47,59
59,66,24,26,36,40,48,60
59,68,24,27,36,41,48,59
58,66,23,27,35,40,47,60
58,66,24,27,35,40,48,59
59,66,24,27,36,40,47,58
59,68,24,27,36,41,47,60
59,70,24,27,36,42,48,60
60,68,24,27,36,41,48,60
59,66,24,27,36,40,48,58
59,68,24,27,36,41,48,56
59,70,24,26,36,42,48,60
59,66,24,27,36,40,48,57
59,68,24,27,36,41,48,59
60,70,24,27,36,42,48,59
60,68,24,27,36,41,48,58
60,68,24,27,37,41,48,60
61,70,24,27,37,42,49,58
60,71,24,27,36,43,47,63
60,68,24,27,36,41,48,62
60,68,24,28,36,41,48,61
61,68,24,27,37,41,48,57
62,71,25,28,38,43,50,60
61,71,24,28,37,43,48,58
61,70,24,27,37,42,49,62
63,71,25,28,38,43,50,63
62,71,25,28,38,43,49,58
62,71,25,27,38,43,50,62
62,71,25,27,38,43,50,62
62,71,25,28,38,43,50,60
64,71,26,29,39,43,52,61
67,78,27,30,41,47,54,65
67,75,27,29,40,45,54,67
66,73,27,30,40,44,54,64
67,75,27,30,40,45,54,66
69,78,28,31,41,47,56,65
69,76,28,30,42,46,56,67
70,78,28,30,42,47,57,67
70,80,28,31,42,48,56,65
69,78,28,31,42,47,55,69
70,80,28,30,42,48,56,64
70,80,28,32,42,48,56,65
71,80,28,33,43,48,56,66
72,83,29,33,43,50,57,67
73,86,29,35,44,52,57,68
72,81,29,33,44,49,57,65
71,76,28,31,43,46,56,64
70,78,28,31,42,47,56,64
69,76,28,31,42,46,55,67
70,78,28,32,42,47,56,65
70,80,28,31,42,48,56,65
70,80,28,31,42,48,56,66
69,78,28,32,42,47,55,62
69,78,28,31,42,47,54,66
72,81,29,32,43,49,57,66
71,80,29,32,43,48,57,65
71,80,29,32,43,48,56,65
73,80,30,33,44,48,57,65
74,80,31,33,45,48,58,68
72,78,30,32,44,47,56,63
72,76,30,31,43,46,56,65
71,80,30,33,43,48,55,65
70,76,29,32,42,46,55,63
69,80,29,31,42,48,54,68
66,73,28,30,40,44,52,61
64,71,27,30,39,43,50,58
64,73,27,29,38,44,50,61
65,71,27,29,39,43,51,60
63,71,26,29,38,43,51,59
62,70,26,29,38,42,49,58
62,70,26,29,37,42,49,57
61,70,25,28,37,42,49,58
62,70,26,28,38,42,49,58
62,70,25,28,38,42,49,62
62,70,25,27,38,42,48,58
62,70,25,29,37,42,49,62
63,73,26,29,38,44,50,59
64,73,26,29,39,44,50,59
62,70,26,28,38,42,50,60
64,71,27,29,39,43,52,60
63,71,26,29,38,43,50,61
66,73,27,29,40,44,53,62
66,75,28,30,40,45,52,62
66,75,28,31,40,45,53,61
64,75,27,30,39,45,51,67
63,73,27,30,38,44,50,68
62,70,26,28,38,42,49,61
62,70,26,29,38,42,49,57
61,70,26,28,37,42,49,60
61,68,25,28,37,41,48,58
61,70,25,28,37,42,48,59
60,68,25,27,36,41,47,59
59,68,24,27,36,41,46,58
59,68,24,27,36,41,46,55
58,68,24,27,35,41,46,56
59,68,24,27,36,41,46,59
58,66,24,27,35,40,47,55
57,65,24,26,35,39,45,53
57,68,23,27,35,41,44,57
56,65,23,25,34,39,44,54
55,65,22,26,33,39,43,53
56,66,22,25,34,40,44,55
54,65,22,25,33,39,43,54
55,68,22,26,33,41,44,54
53,63,22,25,32,38,42,54
54,63,22,25,33,38,42,53
53,63,22,25,32,38,41,53
54,61,22,25,33,37,42,53
54,63,22,25,32,38,41,51
53,61,22,25,32,37,42,51
54,65,22,25,33,39,42,54
54,65,22,25,33,39,42,60
55,63,22,25,33,38,43,53
54,66,22,25,33,40,43,56
56,70,22,27,34,42,44,60
56,66,22,25,34,40,44,54
55,63,22,26,33,38,44,55
56,65,22,27,34,39,44,55
57,68,23,25,34,41,45,56
57,65,23,26,35,39,46,55
60,71,24,27,36,43,47,60
61,70,24,27,37,42,48,61
62,73,25,28,38,44,48,58
62,70,25,28,37,42,48,58
61,70,25,27,37,42,49,59
62,70,25,27,37,42,49,60
64,71,26,28,39,43,51,61
66,73,26,28,40,44,52,62
65,73,26,29,40,44,52,61
65,71,26,29,39,43,51,61
63,71,26,28,38,43,50,61
64,71,26,29,39,43,52,62
70,83,29,34,42,50,56,67
69,78,28,31,42,47,55,66
67,76,27,30,41,46,55,65
67,78,27,30,41,47,54,64
68,76,28,30,41,46,54,63
70,78,28,31,42,47,56,70
70,80,29,32,42,48,55,64
71,85,29,34,43,51,57,68
73,90,30,38,44,54,58,69
72,83,29,33,43,50,57,66
69,78,28,31,42,47,55,64
68,76,27,30,41,46,53,63
67,75,27,30,40,45,53,63
66,73,27,29,40,44,52,62
67,76,27,30,40,46,53,63
67,75,27,30,40,45,52,60
66,75,26,29,40,45,52,61
65,71,26,29,39,43,50,59
64,71,26,28,38,43,50,60
63,73,26,28,38,44,49,57
62,71,26,28,38,43,49,59
62,70,26,28,38,42,48,57
59,70,25,27,36,42,46,55
57,68,24,27,35,41,46,56
55,68,24,27,34,41,44,59
55,66,24,27,34,40,44,57
55,66,23,26,33,40,43,50
54,63,23,25,32,38,42,51
52,63,22,26,32,38,41,51
51,61,22,25,31,37,40,54
50,59,21,25,30,36,38,50
48,54,20,23,29,33,35,48
50,58,21,23,30,35,38,50
50,58,21,23,30,35,37,50
50,58,21,24,30,35,38,47
48,61,20,23,29,37,36,49
48,58,20,23,29,35,36,48
50,61,21,23,30,37,37,51
55,66,23,26,34,40,43,58
54,65,22,26,33,39,42,54
67,98,27,38,41,59,54,76
54,65,22,26,33,39,42,52
55,65,23,26,34,39,43,54
53,63,22,25,32,38,41,52
54,65,22,26,33,39,42,55
54,63,22,26,33,38,42,54
52,61,22,26,31,37,40,54
49,58,21,23,30,35,38,48
52,63,21,25,31,38,41,54
54,65,22,26,33,39,43,56
55,65,23,26,34,39,44,55
56,65,23,26,34,39,44,53
54,63,22,26,33,38,41,54
52,61,22,25,31,37,40,51
50,58,21,24,31,35,38,49
46,56,20,23,28,34,33,45
44,53,19,21,26,32,32,43
37,50,16,20,22,30,26,42
32,45,14,18,19,27,23,39
32,45,14,19,19,27,23,35
33,50,14,19,20,30,24,39
34,47,15,19,21,28,24,37
34,48,15,18,20,29,24,35
34,50,15,19,21,30,25,40
34,48,14,18,20,29,23,43
40,51,16,20,24,31,29,45
34,48,15,19,21,29,26,42
33,47,14,19,20,28,23,35
32,45,14,19,19,27,22,34
33,45,14,19,20,27,23,36
31,42,14,18,19,25,22,34
35,50,15,19,21,30,26,39
34,45,14,19,21,27,25,39
36,50,15,20,21,30,25,33
34,48,15,19,21,29,24,36
39,50,16,20,23,30,28,41
42,54,18,22,25,33,30,46
48,58,20,23,29,35,35,48
47,59,19,23,28,36,34,46
45,56,18,23,27,34,32,43
51,65,21,25,31,39,40,56
40,50,17,20,24,30,28,40
41,53,18,22,25,32,28,41
48,59,20,23,29,36,34,52
49,59,20,23,30,36,35,47
52,63,22,26,31,38,40,52
53,66,22,26,32,40,40,57
49,56,21,23,30,34,36,48
49,56,20,23,30,34,35,47
53,65,22,26,32,39,41,57
57,66,23,27,34,40,43,54
56,66,23,27,34,40,43,53
56,65,23,26,34,39,43,54
55,65,22,26,33,39,42,53
57,66,23,27,34,40,44,54
56,66,23,26,34,40,43,53
56,68,23,27,34,41,43,55
54,63,22,25,33,38,42,52
56,65,23,27,34,39,43,55
55,68,23,27,33,41,43,54
54,65,22,27,33,39,42,56
56,66,23,26,34,40,43,53
59,68,24,27,36,41,46,56
62,73,25,29,37,44,48,60
66,80,27,32,40,48,50,61
64,76,26,31,39,46,50,60
59,71,25,30,36,43,45,60
58,71,24,30,35,43,44,54
57,70,24,28,34,42,44,58
56,66,24,27,34,40,44,54
57,68,24,27,35,41,44,53
55,63,23,26,33,38,42,50
57,65,24,27,34,39,44,53
53,61,22,25,32,37,40,50
55,63,23,26,33,38,42,49
54,63,22,26,33,38,41,53
57,66,24,26,34,40,43,54
54,63,23,26,33,38,41,53
54,63,23,26,33,38,42,54
53,65,22,25,32,39,40,52
53,65,22,26,32,39,40,52
53,61,22,25,32,37,40,52
53,61,22,26,32,37,40,49
52,59,22,25,32,36,40,52
52,59,22,24,31,36,39,50
52,63,22,25,32,38,39,49
53,61,22,26,32,37,40,51
52,63,22,25,32,38,40,54
52,61,22,25,32,37,40,50
53,63,22,26,32,38,41,52
52,59,22,25,31,36,39,50
52,63,22,25,32,38,39,52
52,59,22,25,32,36,40,50
51,59,22,25,31,36,40,49
49,58,21,25,30,35,37,48
53,61,22,26,32,37,40,52
51,61,22,25,31,37,38,52
52,61,22,25,31,37,39,52
57,68,24,27,35,41,44,56
57,68,24,27,35,41,44,55
55,65,22,25,34,39,42,53
54,65,22,25,33,39,40,51
53,61,22,25,32,37,41,50
51,61,22,24,31,37,39,53
50,61,21,25,30,37,37,47
50,65,21,25,30,39,38,53
50,58,21,23,30,35,38,52
51,59,21,25,31,36,38,47
51,63,22,25,31,38,38,47
54,63,22,25,32,38,41,51
55,63,22,25,33,38,42,51
56,65,23,27,34,39,43,53
57,66,23,27,35,40,43,54
57,65,24,26,34,39,43,52
57,66,24,27,35,40,44,53
57,65,24,26,34,39,43,54
57,66,23,27,34,40,43,53
57,65,23,27,34,39,43,53
56,66,23,26,34,40,43,51
56,65,23,27,34,39,42,51
57,68,24,27,34,41,43,51
57,65,24,27,34,39,43,54
57,65,24,26,34,39,43,52
57,66,24,27,35,40,44,54
57,66,24,26,34,40,43,55
57,66,24,27,35,40,44,55
57,66,24,27,35,40,44,53
59,68,24,27,36,41,45,54
59,68,25,27,36,41,45,54
60,68,25,28,36,41,46,56
59,68,25,28,36,41,46,54
61,70,25,28,37,42,46,54
61,70,25,28,37,42,47,57
60,68,25,28,36,41,46,60
60,70,25,28,36,42,46,55
59,66,25,27,36,40,46,54
58,66,24,27,35,40,45,54
59,68,25,27,36,41,45,54
60,68,25,27,36,41,46,54
59,68,25,27,36,41,45,56
59,68,25,27,36,41,46,55
62,70,26,28,38,42,48,60
62,70,26,29,38,42,48,59
62,71,26,29,38,43,48,60
63,80,26,31,38,48,48,65
67,78,27,32,41,47,52,64
63,71,26,28,38,43,49,58
63,71,26,30,38,43,49,60
63,71,26,29,38,43,49,59
63,71,26,28,38,43,48,57
63,71,26,29,38,43,49,60
64,71,26,29,38,43,48,59
65,75,27,30,39,45,49,61
66,73,27,30,40,44,50,60
65,71,27,30,39,43,50,61
